# {"t_start": 1551044220.731029, "env_id": "MyBulletCartPole-v0"} 
r,l,t
200.0,200,609.972779
200.0,200,610.124125
200.0,200,610.276814
200.0,200,610.580686
200.0,200,610.732297
200.0,200,610.882934
200.0,200,611.03426
200.0,200,611.185108
200.0,200,611.338523
200.0,200,611.490524
200.0,200,611.64328
200.0,200,611.794589
200.0,200,611.945955
200.0,200,612.249259
200.0,200,612.401891
200.0,200,612.554492
200.0,200,612.706687
200.0,200,612.857066
200.0,200,613.007579
200.0,200,613.166626
200.0,200,613.321827
200.0,200,613.473661
200.0,200,613.623446
200.0,200,613.775617
200.0,200,614.081591
200.0,200,614.231973
200.0,200,614.384615
200.0,200,614.537476
200.0,200,614.689822
200.0,200,614.840388
200.0,200,614.992494
200.0,200,615.145127
200.0,200,615.29541
200.0,200,615.445354
200.0,200,615.749562
200.0,200,615.900974
200.0,200,616.051654
200.0,200,616.202332
200.0,200,616.352439
200.0,200,616.50445
200.0,200,616.655493
200.0,200,616.805468
200.0,200,616.95705
200.0,200,617.109065
200.0,200,617.411856
200.0,200,617.564565
200.0,200,617.715913
200.0,200,617.866011
200.0,200,618.018166
200.0,200,618.169868
200.0,200,618.322744
200.0,200,618.473552
200.0,200,618.624958
200.0,200,618.776127
200.0,200,619.078774
200.0,200,619.229804
200.0,200,619.383197
200.0,200,619.53573
200.0,200,619.686906
200.0,200,619.839562
200.0,200,619.991323
200.0,200,620.141307
200.0,200,620.291295
200.0,200,620.443128
200.0,200,620.59542
200.0,200,620.89651
200.0,200,621.048927
200.0,200,621.199833
200.0,200,621.351514
200.0,200,621.502586
200.0,200,621.654961
200.0,200,621.806016
200.0,200,621.958464
200.0,200,622.109231
200.0,200,622.261271
200.0,200,622.563629
200.0,200,622.71527
200.0,200,622.865325
200.0,200,623.017151
200.0,200,623.167679
200.0,200,623.318589
200.0,200,623.470334
200.0,200,623.62164
200.0,200,623.771988
200.0,200,623.923844
200.0,200,624.226536
200.0,200,624.379246
200.0,200,624.530296
200.0,200,624.682422
200.0,200,624.833015
200.0,200,624.983796
200.0,200,625.135725
200.0,200,625.286208
200.0,200,625.437655
200.0,200,625.58943
200.0,200,625.892908
200.0,200,626.0443
200.0,200,626.196666
200.0,200,626.347679
200.0,200,626.498136
200.0,200,626.64953
200.0,200,626.799784
200.0,200,626.949049
200.0,200,627.098565
200.0,200,627.251689
200.0,200,627.422117
200.0,200,627.723149
200.0,200,627.873875
200.0,200,628.025158
200.0,200,628.17742
200.0,200,628.330225
200.0,200,628.482485
200.0,200,628.635094
200.0,200,628.787046
200.0,200,628.939848
200.0,200,629.0926
200.0,200,629.397397
200.0,200,629.54946
200.0,200,629.700812
200.0,200,629.854099
200.0,200,630.015582
200.0,200,630.168693
200.0,200,630.320043
200.0,200,630.472138
200.0,200,630.622985
200.0,200,630.77447
200.0,200,631.077287
200.0,200,631.229281
200.0,200,631.380581
200.0,200,631.532658
200.0,200,631.685168
200.0,200,631.837193
200.0,200,631.989401
200.0,200,632.141075
200.0,200,632.290963
200.0,200,632.44339
200.0,200,632.745022
200.0,200,632.896933
200.0,200,633.050447
200.0,200,633.201771
200.0,200,633.35331
200.0,200,633.504548
200.0,200,633.656431
200.0,200,633.806058
200.0,200,633.958644
200.0,200,634.110338
200.0,200,634.261675
200.0,200,634.56569
200.0,200,634.716752
200.0,200,634.869082
200.0,200,635.020773
200.0,200,635.171649
200.0,200,635.323606
200.0,200,635.474944
200.0,200,635.630905
200.0,200,635.782504
200.0,200,635.935096
200.0,200,636.23886
200.0,200,636.389601
200.0,200,636.54237
200.0,200,636.694482
200.0,200,636.845851
200.0,200,636.997348
200.0,200,637.149673
200.0,200,637.301081
200.0,200,637.452957
200.0,200,637.603426
200.0,200,637.906431
200.0,200,638.057317
200.0,200,638.209795
200.0,200,638.361909
200.0,200,638.513822
200.0,200,638.664469
200.0,200,638.815869
200.0,200,638.967477
200.0,200,639.118327
200.0,200,639.269855
200.0,200,639.575362
200.0,200,639.727594
200.0,200,639.877989
200.0,200,640.029921
200.0,200,640.18099
200.0,200,640.33264
200.0,200,640.483373
200.0,200,640.635944
200.0,200,640.787961
200.0,200,640.937592
200.0,200,641.088713
200.0,200,641.390004
200.0,200,641.541058
200.0,200,641.692238
200.0,200,641.844152
200.0,200,641.994739
200.0,200,642.145381
200.0,200,642.297641
200.0,200,642.448365
200.0,200,642.599932
200.0,200,642.751368
200.0,200,643.053587
200.0,200,643.20439
200.0,200,643.356147
200.0,200,643.507114
200.0,200,643.656844
200.0,200,643.808023
200.0,200,643.958206
200.0,200,644.110605
200.0,200,644.26194
200.0,200,644.414921
200.0,200,644.71699
200.0,200,644.869817
200.0,200,645.02163
200.0,200,645.173947
200.0,200,645.325535
200.0,200,645.476575
200.0,200,645.629358
200.0,200,645.781122
200.0,200,645.932842
200.0,200,646.086424
200.0,200,646.388693
200.0,200,646.540444
200.0,200,646.692065
200.0,200,646.843796
200.0,200,646.996251
200.0,200,647.147881
200.0,200,647.299733
200.0,200,647.451248
200.0,200,647.602532
200.0,200,647.753683
200.0,200,648.058274
200.0,200,648.210879
200.0,200,648.362378
200.0,200,648.515551
200.0,200,648.666654
200.0,200,648.818072
200.0,200,648.96977
200.0,200,649.123386
200.0,200,649.275609
200.0,200,649.42636
200.0,200,649.577731
200.0,200,649.881381
200.0,200,650.034488
200.0,200,650.187179
200.0,200,650.338827
200.0,200,650.489709
200.0,200,650.642607
200.0,200,650.793528
200.0,200,650.945062
200.0,200,651.097111
200.0,200,651.248915
200.0,200,651.552662
200.0,200,651.70277
200.0,200,651.855973
200.0,200,652.006218
200.0,200,652.155772
200.0,200,652.307146
200.0,200,652.458221
200.0,200,652.608462
200.0,200,652.760561
200.0,200,652.911754
200.0,200,653.213944
200.0,200,653.363596
200.0,200,653.515358
200.0,200,653.665909
200.0,200,653.817588
200.0,200,653.969238
200.0,200,654.118043
200.0,200,654.268322
200.0,200,654.421045
200.0,200,654.572569
200.0,200,654.87481
200.0,200,655.027346
200.0,200,655.178325
200.0,200,655.32904
200.0,200,655.480666
200.0,200,655.63227
200.0,200,655.784474
200.0,200,655.936254
200.0,200,656.087961
200.0,200,656.239657
200.0,200,656.391635
200.0,200,656.696102
200.0,200,656.849158
200.0,200,657.000825
200.0,200,657.151472
200.0,200,657.318355
200.0,200,657.471898
200.0,200,657.623258
200.0,200,657.773031
200.0,200,657.92489
200.0,200,658.075051
200.0,200,658.379057
200.0,200,658.531591
200.0,200,658.683331
200.0,200,658.83407
200.0,200,658.984696
200.0,200,659.137526
200.0,200,659.288529
200.0,200,659.443196
200.0,200,659.59443
200.0,200,659.746698
200.0,200,660.051922
200.0,200,660.204572
200.0,200,660.355977
200.0,200,660.506715
200.0,200,660.658053
200.0,200,660.807551
200.0,200,660.959487
200.0,200,661.110432
200.0,200,661.261354
200.0,200,661.412453
200.0,200,661.712322
200.0,200,661.864531
200.0,200,662.015267
200.0,200,662.16638
200.0,200,662.318831
200.0,200,662.470579
200.0,200,662.621842
200.0,200,662.773755
200.0,200,662.925119
200.0,200,663.075996
200.0,200,663.227938
200.0,200,663.531444
200.0,200,663.682399
200.0,200,663.833863
200.0,200,663.982906
200.0,200,664.132223
200.0,200,664.282957
200.0,200,664.434859
200.0,200,664.583876
200.0,200,664.734057
200.0,200,664.88519
200.0,200,665.188666
200.0,200,665.340154
200.0,200,665.492791
200.0,200,665.644672
200.0,200,665.795976
200.0,200,665.946062
200.0,200,666.097622
200.0,200,666.246971
200.0,200,666.397969
200.0,200,666.549079
200.0,200,666.85126
200.0,200,667.001894
200.0,200,667.154252
200.0,200,667.30622
200.0,200,667.458156
200.0,200,667.609738
200.0,200,667.761047
200.0,200,667.913204
200.0,200,668.064792
200.0,200,668.217399
200.0,200,668.519388
200.0,200,668.671346
200.0,200,668.822766
200.0,200,668.973858
200.0,200,669.1251
200.0,200,669.276957
200.0,200,669.427797
200.0,200,669.578741
200.0,200,669.728561
200.0,200,669.880262
200.0,200,670.029848
200.0,200,670.332063
200.0,200,670.480424
200.0,200,670.632082
200.0,200,670.783628
200.0,200,670.933587
200.0,200,671.083268
200.0,200,671.234478
200.0,200,671.385305
200.0,200,671.536329
200.0,200,671.68694
200.0,200,671.989125
200.0,200,672.140576
200.0,200,672.29022
200.0,200,672.441985
200.0,200,672.593441
200.0,200,672.74601
200.0,200,672.896766
200.0,200,673.048932
200.0,200,673.199526
200.0,200,673.350835
200.0,200,673.653221
200.0,200,673.804367
200.0,200,673.955277
200.0,200,674.107377
200.0,200,674.259594
200.0,200,674.412138
200.0,200,674.564975
200.0,200,674.716504
200.0,200,674.869172
200.0,200,675.021352
200.0,200,675.322256
200.0,200,675.475047
200.0,200,675.62677
200.0,200,675.778227
200.0,200,675.928686
200.0,200,676.081156
200.0,200,676.232856
200.0,200,676.384435
200.0,200,676.536716
200.0,200,676.687907
200.0,200,676.839636
200.0,200,677.140102
200.0,200,677.292054
200.0,200,677.443857
200.0,200,677.59676
200.0,200,677.745899
200.0,200,677.897956
200.0,200,678.049473
200.0,200,678.201704
200.0,200,678.352505
200.0,200,678.5051
200.0,200,678.807598
200.0,200,678.959093
200.0,200,679.110252
200.0,200,679.262016
200.0,200,679.413364
200.0,200,679.565696
200.0,200,679.716812
200.0,200,679.868015
200.0,200,680.021167
200.0,200,680.173102
200.0,200,680.47467
200.0,200,680.626207
200.0,200,680.77701
200.0,200,680.928327
200.0,200,681.079244
200.0,200,681.230812
200.0,200,681.380233
200.0,200,681.531352
200.0,200,681.682093
200.0,200,681.832567
200.0,200,682.138499
200.0,200,682.289547
200.0,200,682.439477
200.0,200,682.59091
200.0,200,682.741594
200.0,200,682.89297
200.0,200,683.044369
200.0,200,683.196068
200.0,200,683.348577
200.0,200,683.500623
200.0,200,683.652659
200.0,200,683.954443
200.0,200,684.106145
200.0,200,684.257809
200.0,200,684.409788
200.0,200,684.56053
200.0,200,684.71195
200.0,200,684.862561
200.0,200,685.01503
200.0,200,685.165414
200.0,200,685.315937
200.0,200,685.619271
200.0,200,685.770815
200.0,200,685.923054
200.0,200,686.07524
200.0,200,686.227526
200.0,200,686.379801
200.0,200,686.531464
200.0,200,686.681806
200.0,200,686.833585
200.0,200,686.985106
200.0,200,687.287944
200.0,200,687.441593
200.0,200,687.594688
200.0,200,687.747448
200.0,200,687.899273
200.0,200,688.052973
200.0,200,688.205654
200.0,200,688.355648
200.0,200,688.50737
200.0,200,688.659298
200.0,200,688.958831
200.0,200,689.109851
200.0,200,689.260095
200.0,200,689.412843
200.0,200,689.563571
200.0,200,689.715485
200.0,200,689.869085
200.0,200,690.027851
200.0,200,690.177704
200.0,200,690.328722
200.0,200,690.631076
200.0,200,690.783061
200.0,200,690.934058
200.0,200,691.085548
200.0,200,691.23703
200.0,200,691.388336
200.0,200,691.538799
200.0,200,691.691746
200.0,200,691.843142
200.0,200,691.993196
200.0,200,692.14474
200.0,200,692.448386
200.0,200,692.598542
200.0,200,692.751736
200.0,200,692.90611
200.0,200,693.056945
200.0,200,693.209219
200.0,200,693.361515
200.0,200,693.513992
200.0,200,693.664502
200.0,200,693.814413
200.0,200,694.124764
200.0,200,694.276317
200.0,200,694.42712
200.0,200,694.578068
200.0,200,694.728224
200.0,200,694.879382
200.0,200,695.029276
200.0,200,695.181821
200.0,200,695.334688
200.0,200,695.48687
200.0,200,695.78859
200.0,200,695.939613
200.0,200,696.091069
200.0,200,696.241622
200.0,200,696.393678
200.0,200,696.544228
200.0,200,696.696312
200.0,200,696.846513
200.0,200,696.999151
200.0,200,697.149808
200.0,200,697.451789
200.0,200,697.603104
200.0,200,697.754592
200.0,200,697.906081
200.0,200,698.05656
200.0,200,698.206535
200.0,200,698.359066
200.0,200,698.510538
200.0,200,698.665985
200.0,200,698.820158
200.0,200,698.970876
200.0,200,699.279254
200.0,200,699.430864
200.0,200,699.583956
200.0,200,699.736341
200.0,200,699.889016
200.0,200,700.040366
200.0,200,700.193346
200.0,200,700.3446
200.0,200,700.494828
200.0,200,700.646775
200.0,200,700.947936
200.0,200,701.09926
200.0,200,701.25189
200.0,200,701.404056
200.0,200,701.555952
200.0,200,701.707418
200.0,200,701.859414
200.0,200,702.009949
200.0,200,702.162067
200.0,200,702.313717
200.0,200,702.614793
200.0,200,702.7672
200.0,200,702.918204
200.0,200,703.068334
200.0,200,703.219463
200.0,200,703.370994
200.0,200,703.52327
200.0,200,703.674541
200.0,200,703.826446
200.0,200,703.977877
200.0,200,704.281603
200.0,200,704.431438
200.0,200,704.584281
200.0,200,704.735097
200.0,200,704.886512
200.0,200,705.038228
200.0,200,705.189319
200.0,200,705.340967
200.0,200,705.491759
200.0,200,705.643323
200.0,200,705.794325
200.0,200,706.09691
200.0,200,706.248006
200.0,200,706.398905
200.0,200,706.550388
200.0,200,706.700173
200.0,200,706.852545
200.0,200,707.002365
200.0,200,707.15395
200.0,200,707.304886
200.0,200,707.456928
200.0,200,707.761876
200.0,200,707.912078
200.0,200,708.063787
200.0,200,708.214799
200.0,200,708.366354
200.0,200,708.517431
200.0,200,708.667382
200.0,200,708.81903
200.0,200,708.969536
200.0,200,709.121511
200.0,200,709.425149
200.0,200,709.576622
200.0,200,709.72754
200.0,200,709.880018
200.0,200,710.031283
200.0,200,710.183567
200.0,200,710.333956
200.0,200,710.486153
200.0,200,710.636493
200.0,200,710.789446
200.0,200,711.093521
200.0,200,711.245128
200.0,200,711.396496
200.0,200,711.548298
200.0,200,711.70001
200.0,200,711.849707
200.0,200,712.000558
200.0,200,712.151887
200.0,200,712.304345
200.0,200,712.454939
200.0,200,712.606792
200.0,200,712.90862
200.0,200,713.059456
200.0,200,713.211528
200.0,200,713.361371
200.0,200,713.512207
200.0,200,713.664065
200.0,200,713.816062
200.0,200,713.967852
200.0,200,714.119499
200.0,200,714.269952
200.0,200,714.572084
200.0,200,714.723736
200.0,200,714.875513
200.0,200,715.027401
200.0,200,715.178628
200.0,200,715.330041
200.0,200,715.482105
200.0,200,715.633723
200.0,200,715.78664
200.0,200,715.937282
200.0,200,716.241621
200.0,200,716.39171
200.0,200,716.542486
200.0,200,716.693174
200.0,200,716.843365
200.0,200,716.99607
200.0,200,717.147268
200.0,200,717.326277
200.0,200,717.480656
200.0,200,717.632122
200.0,200,717.934502
200.0,200,718.086127
200.0,200,718.237842
200.0,200,718.388044
200.0,200,718.539089
200.0,200,718.690243
200.0,200,718.839
200.0,200,718.990463
200.0,200,719.142074
200.0,200,719.294548
200.0,200,719.446598
200.0,200,719.751633
200.0,200,719.9028
200.0,200,720.053744
200.0,200,720.20561
200.0,200,720.358211
200.0,200,720.510696
200.0,200,720.660516
200.0,200,720.810428
200.0,200,720.961454
200.0,200,721.113623
200.0,200,721.418523
200.0,200,721.571257
200.0,200,721.721564
200.0,200,721.873553
200.0,200,722.026089
200.0,200,722.177172
200.0,200,722.329576
200.0,200,722.481836
200.0,200,722.633112
200.0,200,722.783691
200.0,200,723.087547
200.0,200,723.238934
200.0,200,723.389044
200.0,200,723.539886
200.0,200,723.69256
200.0,200,723.842068
200.0,200,723.993485
200.0,200,724.143169
200.0,200,724.293707
200.0,200,724.445635
200.0,200,724.748257
200.0,200,724.898263
200.0,200,725.04829
200.0,200,725.199773
200.0,200,725.349564
200.0,200,725.500542
200.0,200,725.652823
200.0,200,725.804754
200.0,200,725.956573
200.0,200,726.10785
200.0,200,726.259511
200.0,200,726.563011
200.0,200,726.713691
200.0,200,726.865698
200.0,200,727.016094
200.0,200,727.167158
200.0,200,727.317958
200.0,200,727.468183
200.0,200,727.619418
200.0,200,727.770485
200.0,200,727.921331
200.0,200,728.222797
200.0,200,728.374329
200.0,200,728.52601
200.0,200,728.676848
200.0,200,728.828699
200.0,200,728.981038
200.0,200,729.132236
200.0,200,729.28231
200.0,200,729.434182
200.0,200,729.584697
200.0,200,729.888029
200.0,200,730.039366
200.0,200,730.191893
200.0,200,730.342951
200.0,200,730.495313
200.0,200,730.645996
200.0,200,730.797561
200.0,200,730.949354
200.0,200,731.100626
200.0,200,731.253297
200.0,200,731.557125
200.0,200,731.709334
200.0,200,731.861281
200.0,200,732.013728
200.0,200,732.164931
200.0,200,732.316337
200.0,200,732.468315
200.0,200,732.619731
200.0,200,732.772647
200.0,200,732.922695
200.0,200,733.224347
200.0,200,733.376373
200.0,200,733.528453
200.0,200,733.679256
200.0,200,733.831385
200.0,200,733.982885
200.0,200,734.134755
200.0,200,734.285868
200.0,200,734.437233
200.0,200,734.588158
200.0,200,734.738844
200.0,200,735.040449
200.0,200,735.192267
200.0,200,735.343018
200.0,200,735.493822
200.0,200,735.64499
200.0,200,735.794847
200.0,200,735.947467
200.0,200,736.098018
200.0,200,736.247802
200.0,200,736.399282
200.0,200,736.699856
200.0,200,736.84281
200.0,200,736.985231
200.0,200,737.133257
200.0,200,737.285757
200.0,200,737.437233
200.0,200,737.588549
200.0,200,737.739862
200.0,200,737.890208
200.0,200,738.042184
200.0,200,738.343991
200.0,200,738.49621
200.0,200,738.647001
200.0,200,738.798661
200.0,200,738.948083
200.0,200,739.098125
200.0,200,739.248894
200.0,200,739.399016
200.0,200,739.551063
200.0,200,739.701462
200.0,200,740.004338
200.0,200,740.157373
200.0,200,740.309085
200.0,200,740.461288
200.0,200,740.613825
200.0,200,740.764921
200.0,200,740.915297
